candidate_id,experience_years,experience_level,domain,skills_list,skills,education,desired_salary_min,desired_salary_max,preferred_locations,open_to_remote,willing_to_relocate
CAND_000895,4,Mid Level,ML,"['nlp', 'deep learning', 'u.s. government contracting', '* travis ci', 'radiotherapy', 'machine learning', 'pregnancy and parental leave topup', 'pytorch', 'computer vision']","nlp, deep learning, u.s. government contracting, * travis ci, radiotherapy, machine learning, pregnancy and parental leave topup, pytorch, computer vision",Bachelor's in Engineering,93038,116953,"Seattle, WA",False,True
CAND_000896,3,Mid Level,Data,"['data analysis', 'spark cluster management', 'pandas', 'data handling methods', 'metal deposition', 'sql', 'numpy', 'architecture documents', 'analytical project approach', 'python', 'statistics', 'inventory transactions']","data analysis, spark cluster management, pandas, data handling methods, metal deposition, sql, numpy, architecture documents, analytical project approach, python, statistics, inventory transactions",Bachelor's in Engineering,110210,136396,"San Francisco, CA",False,True
CAND_000897,5,Mid Level,ML,"['nlp', 'metabolism studies', 'deep learning', 'vensim', 'nontechnical reporting', 'immunizations', 'tensorflow', 'machine learning', 'pytorch', 'computer vision']","nlp, metabolism studies, deep learning, vensim, nontechnical reporting, immunizations, tensorflow, machine learning, pytorch, computer vision",Bachelor's in Engineering,95794,117188,"New York, NY, Seattle, WA, Chicago, IL",False,True
CAND_000898,5,Mid Level,Data,"['data analysis', 'pandas', 'data characteristics', '5+ years experience as data analyst or in projects involving big data', 'numpy', 'ml runtime', 'planning systems', 'python', 'statistics']","data analysis, pandas, data characteristics, 5+ years experience as data analyst or in projects involving big data, numpy, ml runtime, planning systems, python, statistics",Bachelor's in Engineering,97025,130006,"Boston, MA, New York, NY",False,False
CAND_000899,1,Entry Level,ML,"['nlp', 'deep learning', 'nlp toolkits', 'banner ads', 'tensorflow', 'machine learning', 'cosc  orthopedic surgery', 'engineering analysis', 'pytorch']","nlp, deep learning, nlp toolkits, banner ads, tensorflow, machine learning, cosc  orthopedic surgery, engineering analysis, pytorch",Bachelor's in Data Science,71967,101587,"New York, NY, San Francisco, CA",False,False
CAND_000900,3,Mid Level,Data,"['data processing methods', 'data analysis', 'lamda', 'pandas', 'sql', 'hyperion imaging system', 'numpy', 'cloudbased machine learning platforms', 'microbiological risk assessments of ingredients', 'purification process development', 'python', 'statistics']","data processing methods, data analysis, lamda, pandas, sql, hyperion imaging system, numpy, cloudbased machine learning platforms, microbiological risk assessments of ingredients, purification process development, python, statistics",Bachelor's in Engineering,93407,122684,"San Francisco, CA, New York, NY",False,True
CAND_000901,10,Senior,ML,"['nlp', 'system guides', 'decision science', 'deep learning', 'statistical and causal inference', 'data issuance', 'tensorflow', 'biomaterials science', 'sales targeting', 'machine learning', 'powerbi reports', 'pytorch', 'computer vision']","nlp, system guides, decision science, deep learning, statistical and causal inference, data issuance, tensorflow, biomaterials science, sales targeting, machine learning, powerbi reports, pytorch, computer vision",Master's in Computer Science,148447,188396,"Seattle, WA, Chicago, IL, New York, NY",False,False
CAND_000902,9,Senior,BI,"['traditional qeccs', 'business intelligence', 'search term analysis', 'selflearner', 'publications in highimpact journals', 'experience in implementing and training machine learning models', 'investment ecosystem', 'tableau', 'power bi', 'pka', 'memcache', 'excel', 'data visualization', 'cobit', 'model deployment']","traditional qeccs, business intelligence, search term analysis, selflearner, publications in highimpact journals, experience in implementing and training machine learning models, investment ecosystem, tableau, power bi, pka, memcache, excel, data visualization, cobit, model deployment",Master's in Applied Mathematics,159696,199231,"Chicago, IL",False,True
CAND_000903,15,Leadership,Backend,"['api manager', 'microservices', ""master's level degree"", 'sdks/apis', 'antibody specificity', 'apis', 'academic and professional meeting presentation', 'water and wastewater environmental regulations', 'geological sciences', 'md or phd', 'test techniques', 'java', 'scala', 'everify compliance', 'hearing aid technology', 'customer data platforms (cdp)']","api manager, microservices, master's level degree, sdks/apis, antibody specificity, apis, academic and professional meeting presentation, water and wastewater environmental regulations, geological sciences, md or phd, test techniques, java, scala, everify compliance, hearing aid technology, customer data platforms (cdp)",PhD in Machine Learning,203687,235913,"San Francisco, CA, New York, NY, Boston, MA",False,True
CAND_000904,5,Mid Level,Data,"['data analysis', 'pandas', 'sprint management', 'it post acquisition implementation', 'sql', 'workflow engines', 'sensor science', 'statistics']","data analysis, pandas, sprint management, it post acquisition implementation, sql, workflow engines, sensor science, statistics",Bachelor's in Engineering,98531,130566,"Chicago, IL",False,False
CAND_000905,11,Leadership,Data,"['data analysis', 'individual income tax', 'pandas', 'google optimize', 'battle rhythm', 'sql', 'numpy', 'nextgeneration sequencing pipeline structures', 'followthrough skills', 'expanding new offices', 'flexible pto', 'python', 'statistics']","data analysis, individual income tax, pandas, google optimize, battle rhythm, sql, numpy, nextgeneration sequencing pipeline structures, followthrough skills, expanding new offices, flexible pto, python, statistics",PhD in Machine Learning,257528,280681,"Chicago, IL, Seattle, WA, New York, NY",False,False
CAND_000906,15,Leadership,Backend,"['cloud computing platforms (aws gcp azure)', 'aws cloud technology (code build code pipeline containers)', 'microservices', 'heavy lifting', 'genome finishing', 'cloud functions', 'apis', ""10 years' experience with enterprisescale integration of advanced analytic capabilities (ai ml)"", 'reinsurance sector experience', 'lean', 'financial planning benefits', 'custom programming', 'java', 'scala', 'iot sensors']","cloud computing platforms (aws gcp azure), aws cloud technology (code build code pipeline containers), microservices, heavy lifting, genome finishing, cloud functions, apis, 10 years' experience with enterprisescale integration of advanced analytic capabilities (ai ml), reinsurance sector experience, lean, financial planning benefits, custom programming, java, scala, iot sensors",Master's in Computer Science,216506,242995,"Boston, MA, Austin, TX",False,True
CAND_000907,1,Entry Level,ML,"['multivariant testing', 'company paid fees', 'nlp', 'deep learning', 'algorithm translation', 'graph analysis', 'tensorflow', 'machine learning', '* network and security log sources', 'pytorch', 'computer vision']","multivariant testing, company paid fees, nlp, deep learning, algorithm translation, graph analysis, tensorflow, machine learning, * network and security log sources, pytorch, computer vision",Bachelor's in Computer Science,65279,90013,"Seattle, WA, New York, NY",False,True
CAND_000908,9,Senior,BI,"['business intelligence', 'constructive laboratory environment', 'clinical data review', 'data analysis methods', 'biopharmaceutical development', 'commitment to a more just and sustainable world', 'tableau', 'power bi', 'transmission system analysis', 'excel', 'data visualization', 'internal documentation']","business intelligence, constructive laboratory environment, clinical data review, data analysis methods, biopharmaceutical development, commitment to a more just and sustainable world, tableau, power bi, transmission system analysis, excel, data visualization, internal documentation",Master's in Applied Mathematics,139763,167013,Remote,True,False
CAND_000909,3,Mid Level,BI,"['stakeholders', 'discrimination', 'tableau', 'power bi', 'optimizely', 'nlp and image processing experience', 'excel', 'data visualization']","stakeholders, discrimination, tableau, power bi, optimizely, nlp and image processing experience, excel, data visualization",Bachelor's in Engineering,111553,136754,"New York, NY, Remote",True,False
CAND_000910,7,Senior,ML,"['nlp', 'deep learning', 'distributed high scale systems', 'data asset management', 'tensorflow', 'process knowledge', 'machine learning', 'birthday off', 'global impact', 'pytorch', 'computer vision', 'data solution maintenance']","nlp, deep learning, distributed high scale systems, data asset management, tensorflow, process knowledge, machine learning, birthday off, global impact, pytorch, computer vision, data solution maintenance",Master's in Applied Mathematics,157685,191703,"New York, NY",False,True
CAND_000911,11,Leadership,Backend,"['obtaining r&d funding', 'public health informatics', 'microservices', 'commitment to core values', 'medicinal chemistry', 'apis', 'family care and bonding leave', 'create reports for client campaigns', '810 years applicable experience', 'healthcare data privacy and compliance standards (hipaa)', 'resource capacity management', 'java', 'scala']","obtaining r&d funding, public health informatics, microservices, commitment to core values, medicinal chemistry, apis, family care and bonding leave, create reports for client campaigns, 810 years applicable experience, healthcare data privacy and compliance standards (hipaa), resource capacity management, java, scala",PhD in Machine Learning,197361,220107,"Chicago, IL",False,False
CAND_000912,3,Mid Level,BI,"['business intelligence', 'automated tools', 'social intervention', 'tableau', 'operational planning', 'power bi', 'difficulties', 'fraud warning queues', 'excel', 'data visualization', 'workday features']","business intelligence, automated tools, social intervention, tableau, operational planning, power bi, difficulties, fraud warning queues, excel, data visualization, workday features",Bachelor's in Engineering,120002,154819,"Seattle, WA",False,False
CAND_000913,2,Entry Level,Backend,"['professional activities engagement', 'learning for control', 'microservices', 'apis', 'scala']","professional activities engagement, learning for control, microservices, apis, scala",Bachelor's in Computer Science,68596,89717,"Chicago, IL, Boston, MA",False,True
CAND_000914,2,Entry Level,Backend,"['microservices', 'apis', 'tracking systems', 'navy federal values', 'vb', 'public health research', 'java', 'scala']","microservices, apis, tracking systems, navy federal values, vb, public health research, java, scala",Bachelor's in Computer Science,65793,88971,Remote,True,False
CAND_000915,0,Internship,BI,"['business intelligence', 'program plan visualization', 'tableau', 'power bi', 'data augmentation procedures', 'data visualization', 'python coding and scripting']","business intelligence, program plan visualization, tableau, power bi, data augmentation procedures, data visualization, python coding and scripting",Bachelor's in Data Science,42825,63506,"New York, NY",False,False
CAND_000916,0,Internship,Data,"['sql', 'threat research', 'numpy', 'latex and urethane chemistry', 'statistics']","sql, threat research, numpy, latex and urethane chemistry, statistics",Bachelor's in Data Science,53664,91091,"San Francisco, CA, Remote, Chicago, IL",True,False
CAND_000917,2,Entry Level,DE,"['aws', 'journal articles', 'hadoop', 'storage', 'effective summary', 'airflow', 'spark']","aws, journal articles, hadoop, storage, effective summary, airflow, spark",Bachelor's in Computer Science,69861,101923,"Boston, MA, Chicago, IL, Austin, TX",False,True
CAND_000918,7,Senior,BI,"['business intelligence', 'use onsite training amenities', 'scaling growth/production of recombinant virus', 'lab organization', 'transition', 'experience with apache spark ecosystem', 'investigator brochures', 'collaborate with manager engineering track geometry improvements', 'tableau', 'power bi', 'cloud provider', 'excel', 'technical specifications translation', 'data visualization']","business intelligence, use onsite training amenities, scaling growth/production of recombinant virus, lab organization, transition, experience with apache spark ecosystem, investigator brochures, collaborate with manager engineering track geometry improvements, tableau, power bi, cloud provider, excel, technical specifications translation, data visualization",Master's in Computer Science,130127,158687,"Seattle, WA",False,True
CAND_000919,2,Entry Level,BI,"['business intelligence', 'inspection', 'data cable device setup', 'health plans tools', 'tableau', 'operational nwp', 'excel', 'data visualization']","business intelligence, inspection, data cable device setup, health plans tools, tableau, operational nwp, excel, data visualization",Bachelor's in Data Science,67600,90883,"Austin, TX, Boston, MA, Seattle, WA",False,False
CAND_000920,1,Entry Level,Backend,"['microservices', 'data and analytics teams', 'apis', 'java', 'scala', 'credit card industry', 'dataflux']","microservices, data and analytics teams, apis, java, scala, credit card industry, dataflux",Bachelor's in Computer Science,76661,109583,"Seattle, WA, Boston, MA, Chicago, IL",False,False
CAND_000921,15,Leadership,DE,"['gcp', 'aws', 'data engineering', 'ion exchange membranes', 'metadata application profile (map)', 'analytical research', '25 years of relevant work experience', 'ibm cognos', 'equipment usage', 'data analytics skills', 'airflow', 'hcm areas', 'biomedical signal processing', 'etl', 'hadoop', 'ability to break down complex projects', 'microscopes', 'clinical quality metrics', 'spark']","gcp, aws, data engineering, ion exchange membranes, metadata application profile (map), analytical research, 25 years of relevant work experience, ibm cognos, equipment usage, data analytics skills, airflow, hcm areas, biomedical signal processing, etl, hadoop, ability to break down complex projects, microscopes, clinical quality metrics, spark",Master's in Computer Science,196267,219221,"Remote, Seattle, WA, Boston, MA",True,False
CAND_000922,7,Senior,DE,"['gcp', 'independent learning', 'aws', 'etl', 'icpoes', 'hadoop', 'student placement', 'ford it security policy', 'data engineering', 'data visualization databases', '* autonomous driving', 'command line interfaces', 'electronic notebook', 'delegation of resources', 'airflow', 'spark', 'ability to adapt to workload based upon changing priorities']","gcp, independent learning, aws, etl, icpoes, hadoop, student placement, ford it security policy, data engineering, data visualization databases, * autonomous driving, command line interfaces, electronic notebook, delegation of resources, airflow, spark, ability to adapt to workload based upon changing priorities",Master's in Applied Mathematics,178297,208884,"Austin, TX, Seattle, WA",False,False
CAND_000923,6,Senior,Data,"['data analysis', 'positive work demeanor', 'gaap', 'pandas', 'nanoparticles', 'detector design', 'sql', 'numpy', 'control theoretic analyses', 'qc data analysis', 'technical troubleshooting', 'python', 'statistics']","data analysis, positive work demeanor, gaap, pandas, nanoparticles, detector design, sql, numpy, control theoretic analyses, qc data analysis, technical troubleshooting, python, statistics",Master's in Applied Mathematics,146205,182426,"New York, NY",False,False
CAND_000924,1,Entry Level,DE,"['gcp', 'cloud platform (azure aws)', 'aws', 'emerging standards', 'hadoop', 'visa internal teams', 'airflow', 'spark', 'appveyor']","gcp, cloud platform (azure aws), aws, emerging standards, hadoop, visa internal teams, airflow, spark, appveyor",Bachelor's in Computer Science,65345,99946,"San Francisco, CA, Remote",True,True
CAND_000925,4,Mid Level,BI,"['business intelligence', 'ctl', 'structured problemsolving', 'tableau', 'protein sequence', 'power bi', 'predictive and prescriptive analysis', 'excel', 'data visualization']","business intelligence, ctl, structured problemsolving, tableau, protein sequence, power bi, predictive and prescriptive analysis, excel, data visualization",Bachelor's in Engineering,119823,159681,"Remote, Seattle, WA, Boston, MA",True,True
CAND_000926,4,Mid Level,DE,"['gcp', 'management experience', 'aws', 'etl', 'hadoop', 'predictive variables', 'data engineering', 'knack for making datadriven decisions', 'aws snowflake or related certifications', 'airflow', 'percentages', 'spark']","gcp, management experience, aws, etl, hadoop, predictive variables, data engineering, knack for making datadriven decisions, aws snowflake or related certifications, airflow, percentages, spark",Master's in Computer Science,128864,151069,"Seattle, WA, New York, NY",False,False
CAND_000927,1,Entry Level,ML,"['azure powershell', 'nlp', 'inorganic materials', 'deep learning', 'us work authorization', 'tensorflow', 'power bi data analyst', 'pytorch', 'computer vision']","azure powershell, nlp, inorganic materials, deep learning, us work authorization, tensorflow, power bi data analyst, pytorch, computer vision",Bachelor's in Data Science,78502,114321,"New York, NY",False,True
CAND_000928,7,Senior,BI,"['business intelligence', 'database implementation', 'quality improvement', 'mouse colony maintenance', 'childfocused', 'tableau', 'power bi', 'excel', 'antibody sequences', 'dynamic positioning', 'data visualization']","business intelligence, database implementation, quality improvement, mouse colony maintenance, childfocused, tableau, power bi, excel, antibody sequences, dynamic positioning, data visualization",Master's in Computer Science,157660,180244,"Seattle, WA",False,False
CAND_000929,0,Internship,Data,"['statistics', 'pandas', 'international financial reporting standards', 'numpy', 'ndas', 'preemployment physical']","statistics, pandas, international financial reporting standards, numpy, ndas, preemployment physical",Bachelor's in Data Science,40200,71530,"San Francisco, CA, Boston, MA, Chicago, IL",False,False
CAND_000930,12,Leadership,Backend,"['microservices', 'custom data models', 'streaming performance', 'clinical analysers', 'geographical indicators of social drivers of health', 'ssrs (sql server reporting services)', 'apis', 'business applications development', 'spin transitions', 'highperformance teams', 'java', 'scala', 'technology choices', 'keen eye for detail']","microservices, custom data models, streaming performance, clinical analysers, geographical indicators of social drivers of health, ssrs (sql server reporting services), apis, business applications development, spin transitions, highperformance teams, java, scala, technology choices, keen eye for detail",PhD in Machine Learning,193020,232838,"Chicago, IL, San Francisco, CA, Remote",True,True
CAND_000931,15,Leadership,BI,"['business intelligence', 'laboratory equipment', 'data systems design and implementation', 'algorithmhardware codesign', 'tableau', 'power bi', 'versatility', 'animal pharmacology', 'ability to work weekends', 'excel', 'data visualization', 'flyte']","business intelligence, laboratory equipment, data systems design and implementation, algorithmhardware codesign, tableau, power bi, versatility, animal pharmacology, ability to work weekends, excel, data visualization, flyte",Master's in Computer Science,162911,201247,"Remote, San Francisco, CA",True,True
CAND_000932,7,Senior,Data,"['data analysis', '401k plan plus company match', 'vision insurance', 'birthday leave', 'pandas', 'surface energy analysis', 'sql', 'control process remediation', 'numpy', 'benefits', 'scientifically rigorous', 'cost allocation studies', '4+ years unix/linux', 'python', 'statistics']","data analysis, 401k plan plus company match, vision insurance, birthday leave, pandas, surface energy analysis, sql, control process remediation, numpy, benefits, scientifically rigorous, cost allocation studies, 4+ years unix/linux, python, statistics",Master's in Computer Science,156183,188203,"Austin, TX, New York, NY, San Francisco, CA",False,False
CAND_000933,8,Senior,DE,"['gcp', 'largescale data', 'elastic stack', 'aws', 'cloudbased platform/pipeline development', 'etl', 'hadoop', 'data engineering', 'stanford research policies and procedures', 'teamworking skills', 'airflow', 'hive/spark', 'spark']","gcp, largescale data, elastic stack, aws, cloudbased platform/pipeline development, etl, hadoop, data engineering, stanford research policies and procedures, teamworking skills, airflow, hive/spark, spark",Master's in Applied Mathematics,134131,157587,"Remote, San Francisco, CA, Austin, TX",True,False
CAND_000934,1,Entry Level,ML,"['nlp', 'pharmaceutical data sources', '2+ years of experience in similar function (inclusive of academic and industrial experience)', 'tensorflow', 'analytical requirements interpretation', 'pytorch']","nlp, pharmaceutical data sources, 2+ years of experience in similar function (inclusive of academic and industrial experience), tensorflow, analytical requirements interpretation, pytorch",Bachelor's in Data Science,64522,87750,"San Francisco, CA, Austin, TX, Remote",True,False
CAND_000935,15,Leadership,Data,"['data analysis', 'specification documentation', 'target validation', 'human models', 'cellular and in vivo biological data', 'product enhancement', 'pandas', 'regulations', 'multinational experience', 'desire to support other members of the team', 'sql', 'zen code', 'numpy', '5+ years of experience in real estate analytics', 'titan', 'scouting reports', 'python', 'statistics']","data analysis, specification documentation, target validation, human models, cellular and in vivo biological data, product enhancement, pandas, regulations, multinational experience, desire to support other members of the team, sql, zen code, numpy, 5+ years of experience in real estate analytics, titan, scouting reports, python, statistics",PhD in Machine Learning,177141,215602,"Boston, MA",False,True
CAND_000936,2,Entry Level,BI,"['business intelligence', 'math competition', 'clp regulation', 'travel industry knowledge', 'tableau', 'power bi', 'sap  s4hana', 'excel', 'excel vba', 'data visualization']","business intelligence, math competition, clp regulation, travel industry knowledge, tableau, power bi, sap  s4hana, excel, excel vba, data visualization",Bachelor's in Data Science,76803,98060,"New York, NY",False,True
CAND_000937,5,Mid Level,BI,"['business intelligence', 'ai application configuration', 'relational databases/sql', 'familiarity with data storage technologies and databases', 'senior data engineer  data integration design', 'proficient in using sas and/or cognos and microsoft tools', 'tableau', 'power bi', 'generative ai engineer', 'excel', 'data visualization']","business intelligence, ai application configuration, relational databases/sql, familiarity with data storage technologies and databases, senior data engineer  data integration design, proficient in using sas and/or cognos and microsoft tools, tableau, power bi, generative ai engineer, excel, data visualization",Master's in Computer Science,106435,132137,"Seattle, WA, Remote, Chicago, IL",True,True
CAND_000938,0,Internship,Data,"['data analysis', 'azure / gcp cloud', 'statistics', 'intermediate or higher proficiency in sas or other statistical/analytical programming languages', 'sql', 'microsoft certified: azure administrator associate']","data analysis, azure / gcp cloud, statistics, intermediate or higher proficiency in sas or other statistical/analytical programming languages, sql, microsoft certified: azure administrator associate",Bachelor's in Data Science,45567,70397,"Remote, San Francisco, CA, Austin, TX",True,True
CAND_000939,3,Mid Level,ML,"['nlp', 'academic success', 'deep learning', 'regulatory adherence', 'tensorflow', 'machine learning', 'relationship extraction', 'advanced microsoft excel skills', 'septa key advantage program', 'pytorch', 'computer vision']","nlp, academic success, deep learning, regulatory adherence, tensorflow, machine learning, relationship extraction, advanced microsoft excel skills, septa key advantage program, pytorch, computer vision",Bachelor's in Engineering,116114,147325,"Chicago, IL",False,False
CAND_000940,9,Senior,Data,"['hris implementation', 'data analysis', 'fats and oils chemistry', 'hvac', 'pandas', ""master's degree in statistics economics mathematics engineering or sciences"", 'sql', 'numpy', 'atacseq', 'python', 'statistics', 'jsox']","hris implementation, data analysis, fats and oils chemistry, hvac, pandas, master's degree in statistics economics mathematics engineering or sciences, sql, numpy, atacseq, python, statistics, jsox",Master's in Applied Mathematics,153436,178738,"San Francisco, CA, Seattle, WA, New York, NY",False,True
CAND_000941,2,Entry Level,Data,"['data analysis', 'pandas', 'drug data', 'international business trends', 'statistics']","data analysis, pandas, drug data, international business trends, statistics",Bachelor's in Computer Science,75743,100155,"Seattle, WA, Chicago, IL",False,False
CAND_000942,0,Internship,Data,"['data analysis', 'human performance', 'yelp']","data analysis, human performance, yelp",Bachelor's in Computer Science,40563,73780,"Boston, MA",False,True
CAND_000943,0,Internship,DE,"['gcp', 'aws', 'hadoop', 'data engineering', 'activation functions', 'kubernetes engine', 'senior business intelligence analyst']","gcp, aws, hadoop, data engineering, activation functions, kubernetes engine, senior business intelligence analyst",Bachelor's in Computer Science,45859,71915,"New York, NY, Remote, Austin, TX",True,True
CAND_000944,1,Entry Level,Backend,"['sqs', 'apis', 'clinical trial development', 'java', 'scala', 'technical investigations']","sqs, apis, clinical trial development, java, scala, technical investigations",Bachelor's in Computer Science,76259,105156,"New York, NY, Austin, TX",False,True
CAND_000945,7,Senior,Data,"['data analysis', 'return on investment', 'test code accuracy', 'pandas', 'business analysis requirements', 'sql', 'technology trends', 'task delegation', 'numpy', 'campaign dimension ingestion', 'perturbations', 'experience supporting the federal national security sector', 'nvidia software libraries', 'python', 'statistics']","data analysis, return on investment, test code accuracy, pandas, business analysis requirements, sql, technology trends, task delegation, numpy, campaign dimension ingestion, perturbations, experience supporting the federal national security sector, nvidia software libraries, python, statistics",Master's in Computer Science,142680,182424,"San Francisco, CA, New York, NY, Seattle, WA",False,True
CAND_000946,5,Mid Level,BI,"['business intelligence', 'system and data process flows documentation', 'dod 8570 iat level 1 certification', 'new generation data technologies', '5+ years of experience in data modeling warehousing and etl pipelines', 'azure synapse/data lake', 'tableau', 'power bi', 'cnvrg', 'confidence in dealing with people', 'excel', 'data visualization']","business intelligence, system and data process flows documentation, dod 8570 iat level 1 certification, new generation data technologies, 5+ years of experience in data modeling warehousing and etl pipelines, azure synapse/data lake, tableau, power bi, cnvrg, confidence in dealing with people, excel, data visualization",Master's in Computer Science,92727,129018,Remote,True,False
CAND_000947,3,Mid Level,Data,"['data analysis', 'ny state bar membership', 'multiple parallel studies', 'sql', 'inventory management systems', 'numpy', 'ms access/vba', 'python', 'statistics']","data analysis, ny state bar membership, multiple parallel studies, sql, inventory management systems, numpy, ms access/vba, python, statistics",Bachelor's in Engineering,110137,145528,"Austin, TX",False,True
CAND_000948,11,Leadership,Data,"['resource groups', 'data analysis', 'proficient in processing tech stack', 'xrd', 'programming languages (r python)', 'user experience (ux)', 'pandas', 'external benchmark sources', 'sql', 'monthly sales reporting', 'numpy', 'pulling', '* power bi', 'accent modeling', 'python', 'statistics']","resource groups, data analysis, proficient in processing tech stack, xrd, programming languages (r python), user experience (ux), pandas, external benchmark sources, sql, monthly sales reporting, numpy, pulling, * power bi, accent modeling, python, statistics",Master's in Computer Science,229672,253391,"Remote, Chicago, IL, Boston, MA",True,True
CAND_000949,2,Entry Level,ML,"['nlp', 'deep learning', 'largescale survey data analysis', 'computational data science', 'tensorflow', 'machine learning', 'math degree', 'frequencydomain', 'pytorch']","nlp, deep learning, largescale survey data analysis, computational data science, tensorflow, machine learning, math degree, frequencydomain, pytorch",Bachelor's in Data Science,67979,107374,"Austin, TX, San Francisco, CA, New York, NY",False,True
CAND_000950,8,Senior,BI,"['business value definition', 'business intelligence', 'functions', 'data quality standards', 'informatica server administration', 'computational biomechanics', 'tableau', 'marketing framework development', 'power bi', 'esi protocols', 'excel', 'conflict resolution', 'data base', 'data visualization']","business value definition, business intelligence, functions, data quality standards, informatica server administration, computational biomechanics, tableau, marketing framework development, power bi, esi protocols, excel, conflict resolution, data base, data visualization",Master's in Applied Mathematics,163249,189983,"Austin, TX, New York, NY, San Francisco, CA",False,False
CAND_000951,7,Senior,Backend,"['functional genomics', 'microservices', 'large animal studies', 'adobe xd', 'sas developer', '* business intelligence', 'apis', 'amazon cloud systems', 'computer and systems engineering', 'java', 'scala', 'safe efficient and effective lab environment contribution']","functional genomics, microservices, large animal studies, adobe xd, sas developer, * business intelligence, apis, amazon cloud systems, computer and systems engineering, java, scala, safe efficient and effective lab environment contribution",Master's in Computer Science,130463,168135,"Chicago, IL",False,False
CAND_000952,12,Leadership,ML,"['nc', 'nlp', 'data layer', 'gis mapping', 'deep learning', 'sprint management and agile methodologies', 'platform development', 'bachelor’s degree in physics', 'meeting deadlines', 'resampling methods', 'tensorflow', 'cataloging', 'data collaboration', 'machine learning', 'aws cloud formation', 'pytorch', 'computer vision']","nc, nlp, data layer, gis mapping, deep learning, sprint management and agile methodologies, platform development, bachelor’s degree in physics, meeting deadlines, resampling methods, tensorflow, cataloging, data collaboration, machine learning, aws cloud formation, pytorch, computer vision",Master's in Computer Science,205280,245245,"Seattle, WA, Chicago, IL, Remote",True,False
CAND_000953,0,Internship,Backend,"['* tensorflow', 'microservices', 'data process optimization focus', 'apis', 'financial industry', 'java', 'scala']","* tensorflow, microservices, data process optimization focus, apis, financial industry, java, scala",Bachelor's in Computer Science,56250,92928,"New York, NY, San Francisco, CA, Boston, MA",False,False
CAND_000954,0,Internship,Data,"['data requirements capture', 'strategies', 'python', 'statistics']","data requirements capture, strategies, python, statistics",Bachelor's in Computer Science,58194,88936,"Boston, MA, Austin, TX, Chicago, IL",False,False
CAND_000955,3,Mid Level,ML,"['nlp', 'dmdc', 'deep learning', 'data analysis strategies', '<li>scikitlearn</li>', 'research writing', 'tensorflow', 'behavioral health services', 'machine learning', 'data decision making', 'pytorch', 'computer vision']","nlp, dmdc, deep learning, data analysis strategies, <li>scikitlearn</li>, research writing, tensorflow, behavioral health services, machine learning, data decision making, pytorch, computer vision",Bachelor's in Engineering,100857,133032,"Chicago, IL",False,True
CAND_000956,1,Entry Level,BI,"['business intelligence', 'human factors engineering', 'tableau', 'good stakeholder management experience. comfortable presenting to senior leadership and csuite', 'power bi', 'energy market fundamentals', 'data visualization']","business intelligence, human factors engineering, tableau, good stakeholder management experience. comfortable presenting to senior leadership and csuite, power bi, energy market fundamentals, data visualization",Bachelor's in Computer Science,69143,101902,Remote,True,False
CAND_000957,7,Senior,BI,"['business intelligence', 'recommendation models', 'hedis metrics', 'petrel', 'emerging technology', 'winnonlin', 'tableau', ""bachelor's degree in agriculture crop science plant genetics or agronomy"", 'power bi', 'regular worker subtype', 'excel', 'transformerbased models', 'data visualization']","business intelligence, recommendation models, hedis metrics, petrel, emerging technology, winnonlin, tableau, bachelor's degree in agriculture crop science plant genetics or agronomy, power bi, regular worker subtype, excel, transformerbased models, data visualization",Master's in Computer Science,140853,167538,"Chicago, IL",False,False
CAND_000958,1,Entry Level,Backend,"['microservices', 'ui path', 'apis', 'problem analysis', 'survey administration', 'java', 'scala', 'decision analysis']","microservices, ui path, apis, problem analysis, survey administration, java, scala, decision analysis",Bachelor's in Computer Science,67361,99145,"New York, NY, Austin, TX, San Francisco, CA",False,False
CAND_000959,12,Leadership,ML,"['vendor partnerships', 'information sharing', 'nlp', 'deep learning', 'ervin', 'supply chain/logistics', 'analyze data for products in demo phase', 'strong leadership and communication skills', 'tensorflow', 'cloudbased machine learning platforms', 'protein sequence', 'machine learning', 'multifunctional technology', 'collaborative research projects', 'pytorch', 'computer vision', ""bachelor's degree in computer science""]","vendor partnerships, information sharing, nlp, deep learning, ervin, supply chain/logistics, analyze data for products in demo phase, strong leadership and communication skills, tensorflow, cloudbased machine learning platforms, protein sequence, machine learning, multifunctional technology, collaborative research projects, pytorch, computer vision, bachelor's degree in computer science",Master's in Computer Science,199612,239271,"San Francisco, CA",False,False
CAND_000960,1,Entry Level,Data,"['image classifiers', 'data analysis', 'microsoft sql server databases', 'pandas', 'sql', 'space systems', 'numpy', 'learning & development stipend', 'python']","image classifiers, data analysis, microsoft sql server databases, pandas, sql, space systems, numpy, learning & development stipend, python",Bachelor's in Data Science,61772,82395,"Remote, San Francisco, CA, New York, NY",True,True
CAND_000961,0,Internship,Data,"['manuscript revision', '35 years of admissions or enrollment experience', 'pandas', 'sql', 'fertility/infertility benefits', 'statistics']","manuscript revision, 35 years of admissions or enrollment experience, pandas, sql, fertility/infertility benefits, statistics",Bachelor's in Data Science,55276,94401,"Chicago, IL, Seattle, WA",False,True
